20.739,56.661,47.489,50.598,33.84,37.074,36.278,59.361,35.508,30.383,44.472,35.666,15.895,56.516,19.226,10.99,15.554,59.482,15.083,60.524,26.832,14.922,46.271,41.065,43.6,20.971,20.59,104.58,27.181,14.886,63.283,7.2242,38.525,37.022,51.189,39.245,13.622,36.818,32.873,17.561,22.031,52.99,40.289,12.589,19.946,30.043,35.998,90.677,33.273,30.39,35.093,110.83,27.119,45.859,49.357,55.959,50.274,0,29.725,12.978,23.581,8.9137,52.841,57.268,9.3033,24.933,39.082,1.1609e+05
20.888,57.156,47.734,50.97,34.278,37.309,36.638,60.002,35.924,30.817,45.019,36.129,16.001,57.06,19.365,11.127,15.757,59.969,15.448,60.973,27.101,15.066,46.657,41.504,43.623,21.241,20.722,105.1,27.351,15.097,63.735,7.325,38.748,37.297,51.475,39.64,13.692,37.281,33.136,17.774,22.118,53.333,44.411,12.683,20.045,30.103,36.311,91.555,33.78,30.881,35.372,111.42,27.353,46.113,49.695,56.564,51.422,0,29.908,13.137,23.998,9.0718,53.512,57.664,9.515,25.136,39.575,1.1715e+05
20.724,56.949,47.504,50.516,33.996,37.049,36.187,59.865,35.738,30.519,44.744,36.222,15.847,56.899,19.076,10.721,15.634,59.39,15.376,60.883,27.101,14.99,46.471,41.079,43.378,21.124,20.598,104.77,27.295,15.034,63.92,7.2247,38.563,37.127,51.152,39.549,13.613,36.904,33.065,17.714,21.937,53.01,40.032,12.65,20.001,29.995,36.075,90.962,33.536,30.615,35.166,110.83,27.327,45.969,49.496,56.405,50.99,0,29.799,13.014,23.825,9.0347,53.205,57.225,9.4067,25.106,39.375,1.1618e+05
20.649,56.818,47.605,50.563,33.804,36.994,35.934,59.737,35.837,30.397,44.428,35.891,15.802,56.578,19.005,10.651,15.603,59.24,15.407,60.665,27.089,14.968,46.404,41.105,43.47,21.142,20.567,104.81,27.459,14.999,63.673,7.2314,38.76,36.957,51.239,39.438,13.58,36.851,32.947,17.687,21.829,52.951,40.262,12.644,19.961,29.96,35.994,90.456,33.548,30.641,35.281,110.53,27.317,45.88,49.547,56.347,51.148,0,29.749,13.005,23.805,9.0512,53.261,56.856,9.3663,25.078,39.129,1.1616e+05
20.968,57.99,48.23,51.541,34.44,37.704,36.603,60.933,36.655,31.106,45.606,37.138,16.061,58.03,19.435,11.308,15.955,60.327,15.927,61.924,27.471,15.274,47.108,42.123,44.223,21.764,20.922,106.27,27.946,15.467,64.645,7.5747,39.685,37.636,51.852,40.208,13.794,37.954,33.577,18.159,22.193,53.662,48.596,12.868,20.312,30.542,36.42,92.428,34.262,31.288,36.188,112.18,27.863,46.592,50.345,57.401,53.244,0,30.235,13.295,24.475,9.3741,54.396,57.829,9.7246,25.415,40.172,1.1844e+05
21.282,59.275,48.889,52.681,35.157,38.364,37.197,62.794,37.516,31.804,46.681,38.514,16.393,59.245,19.868,11.896,16.322,61.248,16.399,63.17,27.938,15.552,47.771,43.072,45.376,22.305,21.212,107.46,28.509,15.986,66.007,7.8799,40.337,38.242,52.706,40.878,14.074,38.581,34.142,18.614,22.619,54.311,48.857,13.077,20.744,31.065,37.058,94.553,34.952,31.915,36.931,113.6,28.404,47.289,51.166,58.443,55.321,0,30.697,13.512,25.253,9.6992,55.578,58.456,10.039,25.844,41.019,1.2158e+05
21.655,60.452,49.636,53.757,35.882,39.057,37.697,63.951,38.349,32.405,47.829,39.576,16.711,60.574,20.284,12.555,16.633,62.301,16.923,64.259,28.433,15.816,48.392,44.123,46.502,22.917,21.489,108.64,29.148,16.385,66.998,8.1516,41.231,38.864,53.497,41.394,14.276,39.143,34.619,19.051,23.088,55.056,49.518,13.3,21.078,31.407,37.668,96.406,35.666,32.562,37.793,115.06,28.974,47.978,52.021,59.385,57.632,0,31.127,13.789,25.952,10.046,56.868,59.206,10.361,26.187,41.893,1.2405e+05
21.758,60.984,49.743,54.286,36.039,39.318,37.77,64.271,38.698,32.669,48.512,40.114,16.779,61.124,20.387,12.826,16.764,62.67,17.132,64.636,28.589,15.894,48.659,44.503,46.894,23.151,21.54,109.17,29.314,16.596,67.442,8.2935,41.619,39.16,53.642,41.686,14.407,39.19,34.81,19.238,23.311,55.164,46.072,13.356,21.225,31.635,37.847,97.37,36.04,32.899,38.099,115.78,29.175,48.213,52.373,59.849,58.486,0,31.253,13.861,26.289,10.167,57.176,59.571,10.478,26.308,42.267,1.2494e+05
21.435,59.864,49.107,53.509,35.278,38.623,36.923,63.35,37.954,31.832,47.27,39.254,16.442,59.993,19.862,12.339,16.356,61.594,16.701,63.497,28.176,15.572,47.964,43.734,46.14,22.54,21.195,108.23,28.863,16.219,66.885,8.0626,41.041,38.584,53.034,40.982,14.2,38.021,34.263,18.834,22.762,54.408,36.681,13.136,20.818,31.103,37.421,95.293,35.409,32.298,37.277,114.29,28.737,47.659,51.675,58.923,56.743,0,30.713,13.537,25.634,9.8802,55.868,58.425,10.107,25.981,41.334,1.2287e+05
21.578,60.248,49.403,54.114,35.798,38.925,37.243,63.108,38.375,32.128,47.673,39.717,16.591,60.3,20.065,12.677,16.512,62.097,16.95,63.952,28.437,15.734,48.303,44.364,46.358,22.946,21.401,108.93,29.115,16.423,67.216,8.2054,41.496,38.843,53.35,41.212,14.32,38.871,34.568,19.043,22.933,54.792,45.834,13.243,21.035,31.254,37.729,96.013,35.827,32.692,37.71,115.24,28.953,48.029,52.161,59.402,57.676,0,30.879,13.723,26.157,10.041,56.394,58.902,10.231,26.134,41.757,1.2436e+05
21.955,61.645,50.138,55.465,36.727,39.692,38.146,64.661,39.367,32.949,49.135,41.095,16.963,61.751,20.573,13.393,16.918,63.265,17.506,65.426,28.966,16.079,49.062,45.479,47.675,23.628,21.808,110.19,29.761,16.913,68.252,8.5093,42.434,39.74,54.316,41.903,14.643,39.93,35.257,19.57,23.512,55.643,50.594,13.519,21.442,31.918,38.399,98.222,36.601,33.397,38.563,117.2,29.574,48.777,53.217,60.587,59.83,0,31.372,14.048,27.209,10.403,57.827,60.1,10.615,26.562,42.831,1.2764e+05
22.057,62.196,50.385,55.806,36.925,39.896,38.414,65.426,39.641,33.036,49.583,41.505,17.026,62.191,20.703,13.518,17.028,63.516,17.696,65.851,29.078,16.132,49.324,45.697,47.91,23.799,21.834,110.6,29.94,17.041,68.878,8.574,42.764,40.006,54.531,42.126,14.723,39.697,35.483,19.729,23.665,55.874,45.577,13.567,21.55,31.983,38.633,98.831,36.784,33.543,38.694,117.64,29.761,48.948,53.547,61.012,60.528,0,31.509,14.1,27.49,10.51,58.123,60.308,10.723,26.705,43.073,1.2829e+05
22.306,62.97,50.818,56.658,37.509,40.353,38.836,66.134,40.215,33.464,50.549,42.287,17.202,63.186,20.955,13.823,17.273,64.224,18.081,66.489,29.403,16.322,49.819,46.169,48.309,24.182,22.03,111.49,30.318,17.358,69.693,8.7555,43.303,40.529,55.052,42.631,14.884,40.266,35.818,20.02,23.932,56.373,48.517,13.701,21.792,32.265,39.056,100.17,37.369,34.087,39.28,118.78,30.168,49.397,54.17,61.728,62.335,0,31.85,14.266,28.065,10.734,58.958,60.883,10.956,26.994,43.705,1.3009e+05
22.444,63.502,51.075,57.225,37.716,40.629,38.953,67.28,40.625,33.735,51.038,42.959,17.309,63.815,21.025,14.001,17.389,64.573,18.291,67.106,29.669,16.433,50.041,46.726,48.984,24.463,22.126,112.12,30.624,17.584,70.25,8.8918,43.692,40.895,55.328,42.985,14.99,40.545,36.028,20.218,24.086,56.538,47.266,13.788,21.975,32.524,39.271,101.09,37.713,34.388,39.697,119.49,30.447,49.72,54.593,62.177,63.308,0,32.026,14.37,28.415,10.889,59.551,61.204,11.064,27.152,44.085,1.3152e+05
22.331,63.194,50.914,56.973,37.413,40.437,38.537,66.616,40.468,33.394,50.622,42.718,17.192,63.441,20.853,13.884,17.241,64.225,18.154,66.753,29.567,16.319,49.807,46.558,48.662,24.304,22.015,111.97,30.564,17.482,70.11,8.8608,43.7,40.696,55.141,42.675,14.901,40.023,35.847,20.103,23.86,56.258,42.368,13.722,21.861,32.334,39.12,100.35,37.543,34.218,39.523,119.07,30.343,49.566,54.391,61.905,62.82,0,31.817,14.262,28.147,10.824,59.13,60.685,10.917,27.028,43.764,1.3083e+05
22.383,63.314,50.998,57.102,37.603,40.539,38.524,66.379,40.618,33.426,50.732,42.856,17.214,63.559,20.921,14.08,17.275,64.434,18.243,66.835,29.611,16.356,49.943,46.83,48.885,24.425,22.078,112.23,30.626,17.557,70.289,8.9473,43.937,40.788,55.301,42.754,14.934,40.245,35.989,20.172,23.798,56.4,45.341,13.74,21.886,32.408,39.261,100.5,37.715,34.376,39.651,119.35,30.406,49.735,54.505,62.112,63.125,0,31.824,14.32,28.403,10.878,59.18,60.779,10.951,27.068,43.928,1.3146e+05
22.135,62.658,50.591,56.307,37.198,40.068,37.911,65.91,40.13,32.874,49.978,42.308,16.968,62.888,20.575,13.713,17.035,63.704,17.948,66.251,29.384,16.147,49.555,46.291,48.371,23.997,21.858,111.55,30.286,17.322,69.876,8.7931,43.457,40.385,54.797,42.399,14.782,39.497,35.726,19.911,23.404,55.954,40.141,13.581,21.63,32.086,38.938,99.168,37.26,33.94,39.04,118.26,30.121,49.468,54.001,61.607,61.757,0,31.482,14.107,27.975,10.71,58.314,60.072,10.721,26.868,43.329,1.2977e+05
22.322,63.284,51.081,57.031,37.754,40.484,38.314,66.36,40.663,33.207,50.621,42.981,17.161,63.543,20.838,14.08,17.248,64.326,18.254,66.926,29.713,16.347,50.011,46.867,48.801,24.436,22.101,112.36,30.683,17.591,70.45,8.947,43.977,40.724,55.351,42.816,14.957,40.41,36.117,20.174,23.65,56.536,48.253,13.715,21.901,32.345,39.338,100.18,37.702,34.347,39.583,119.14,30.464,49.979,54.648,62.233,63.138,0,31.787,14.31,28.554,10.921,59.105,60.603,10.903,27.138,43.848,1.3143e+05
21.962,62.438,50.567,56.123,37.031,39.894,37.548,65.678,40.035,32.505,49.647,41.991,16.814,62.739,20.365,13.565,16.919,63.397,17.843,66.105,29.376,16.048,49.419,46.123,48.232,23.845,21.76,111.52,30.28,17.214,69.866,8.7316,43.424,40.23,54.619,42.4,14.749,39.215,35.642,19.805,23.225,55.866,38.143,13.49,21.509,31.954,38.74,98.389,37.062,33.741,38.852,117.95,30.083,49.54,54.036,61.489,61.332,0,31.361,14.041,28.046,10.692,58.092,59.797,10.611,26.816,43.081,1.2938e+05
21.661,61.41,50.089,55.253,36.474,39.335,36.835,64.757,39.34,31.71,48.579,41.143,16.488,61.775,19.97,13.093,16.595,62.51,17.42,65.106,29.006,15.791,48.932,45.273,47.286,23.36,21.511,110.78,29.856,16.903,69.215,8.542,42.833,39.708,53.999,42.035,14.578,38.69,35.276,19.442,22.689,55.346,38.002,13.262,21.231,31.577,38.267,96.575,36.469,33.18,38.227,116.7,29.691,49.158,53.428,60.721,59.871,0,31.011,13.783,27.594,10.442,56.9,58.855,10.29,26.549,42.215,1.2758e+05
21.444,60.666,49.838,54.681,36.209,38.946,36.237,64.144,38.943,31.264,47.612,40.455,16.289,61.141,19.666,12.788,16.369,61.96,17.099,64.554,28.83,15.618,48.519,44.928,46.71,22.982,21.357,110.33,29.631,16.684,68.697,8.4134,42.383,39.325,53.617,41.812,14.434,38.433,34.96,19.17,22.314,55.015,38.899,13.101,20.997,31.292,37.929,95.251,36.074,32.825,37.846,115.88,29.438,49.016,53.064,60.163,58.712,0,30.736,13.64,27.232,10.304,56.331,58.254,10.064,26.349,41.681,1.2665e+05
20.67,58.228,48.546,52.161,34.709,37.489,34.406,61.61,37.184,29.492,44.919,38.075,15.522,58.677,18.65,11.561,15.54,59.688,15.985,62.245,27.946,14.938,47.094,42.949,44.976,21.671,20.653,108.02,28.529,15.764,66.869,7.8706,40.822,37.946,51.898,40.613,13.906,36.36,33.9,18.244,21.18,53.53,27.718,12.563,20.168,30.291,36.614,90.74,34.417,31.261,36.113,112.61,28.377,47.893,51.316,58.112,54.157,0,29.719,13.022,25.808,9.6813,53.546,56.175,9.2912,25.549,39.701,1.2126e+05
21.059,59.247,49.428,53.456,35.786,38.292,35.306,62.872,38.077,30.249,46.068,39.17,15.912,59.861,19.247,12.324,15.956,60.995,16.418,63.507,28.399,15.314,47.919,44.067,45.826,22.389,21.165,109.46,29.138,16.266,67.694,8.1838,41.594,38.602,52.932,41.449,14.231,38.467,34.589,18.691,21.645,54.661,48.904,12.775,20.667,30.926,37.32,92.747,35.202,32.015,37.13,114.32,28.92,48.801,52.402,59.138,56.485,0,30.304,13.38,26.687,10.006,54.928,57.304,9.621,25.994,40.533,1.2438e+05
21.121,59.77,49.718,53.751,35.989,38.516,35.543,63.954,38.305,30.419,46.395,39.545,15.988,60.563,19.337,12.518,16.016,61.336,16.44,64.196,28.535,15.347,48.021,44.471,46.316,22.45,21.221,109.92,29.284,16.348,68.286,8.2421,41.788,38.885,53.06,41.82,14.304,38.336,34.762,18.817,21.831,54.907,43.88,12.782,20.708,31.101,37.389,93.376,35.207,31.992,37.232,114.94,29.116,49.175,52.748,59.423,56.651,0,30.43,13.473,26.924,10.113,55.429,57.783,9.7023,26.081,40.915,1.2529e+05
20.943,59.208,49.437,53.214,35.639,38.188,35.136,63.44,37.779,29.787,45.945,38.913,15.777,60.014,19.135,12.202,15.794,60.781,16.075,63.507,28.299,15.126,47.723,43.731,45.87,22.086,21,109.38,28.972,16.105,67.988,8.0845,41.333,38.567,52.67,41.578,14.215,37.574,34.502,18.57,21.543,54.606,38.402,12.576,20.558,30.816,37.134,92.32,34.751,31.549,36.7,114.24,28.855,48.887,52.349,58.89,55.743,0,30.215,13.242,26.728,9.9218,54.551,57.144,9.4618,25.907,40.257,1.2422e+05
21.346,60.169,50.159,54.521,36.49,38.909,35.875,64.907,38.59,30.546,47.115,39.926,16.123,61.324,19.578,12.852,16.123,62.02,16.48,64.599,28.762,15.419,48.343,44.842,46.669,22.676,21.37,110.66,29.521,16.52,68.868,8.3325,42.03,39.304,53.531,42.348,14.464,38.97,34.967,18.964,21.958,55.458,48.857,12.748,20.906,31.295,37.796,94.319,35.552,32.314,37.583,115.95,29.384,49.624,53.301,59.763,58.009,0,30.688,13.578,27.462,10.207,55.99,58.188,9.7629,26.266,41.087,1.272e+05
20.867,58.824,49.256,53.062,35.413,38.02,34.719,63.584,37.506,29.485,45.627,38.727,15.657,59.946,18.894,12.066,15.574,60.583,15.721,63.312,28.213,14.961,47.377,43.726,45.672,21.867,20.877,109.3,28.791,15.949,68.09,7.9672,41.109,38.531,52.36,41.587,14.133,37.25,34.293,18.42,21.291,54.367,33.793,12.397,20.42,30.666,37.012,91.839,34.516,31.31,36.406,114.14,28.756,48.874,52.22,58.5,54.997,0,29.999,13.162,26.464,9.8,54.304,56.957,9.2489,25.747,40.023,1.2391e+05
20.889,58.539,49.319,53.136,35.551,38.011,34.691,62.933,37.451,29.307,45.521,38.474,15.677,59.574,18.967,12.151,15.527,60.647,15.614,63.091,28.175,14.947,47.385,43.66,45.517,21.893,20.947,109.26,28.786,15.89,67.836,7.935,41.15,38.432,52.602,41.428,14.138,37.67,34.288,18.375,21.108,54.557,41.311,12.35,20.424,30.613,37.194,91.423,34.531,31.342,36.36,114.12,28.695,48.841,52.218,58.365,55.065,0,29.931,13.174,26.54,9.7423,54.166,56.751,9.16,25.737,39.744,1.2421e+05
20.813,58.357,49.201,52.731,35.434,37.881,34.576,62.734,37.287,29.204,45.335,38.22,15.588,59.506,18.853,12.046,15.436,60.555,15.468,62.976,28.125,14.868,47.252,43.67,45.235,21.763,20.893,109.09,28.596,15.753,67.699,7.8504,40.994,38.354,52.344,41.446,14.056,37.515,34.26,18.302,20.925,54.494,40.727,12.264,20.274,30.515,37.07,91.035,34.365,31.181,36.077,113.95,28.596,48.803,52.035,58.242,54.324,0,29.786,13.163,26.409,9.6789,54.038,56.801,9.0969,25.629,39.66,1.2357e+05
20.855,58.632,49.356,52.868,35.589,38.015,34.782,63.238,37.4,29.219,45.761,38.641,15.647,59.734,18.967,12.064,15.506,60.685,15.483,63.372,28.22,14.925,47.463,43.606,45.453,21.905,20.993,109.29,28.669,15.848,68.18,7.8482,41.073,38.44,52.568,41.643,14.136,37.848,34.497,18.41,20.951,54.756,43.609,12.277,20.443,30.645,37.275,91.443,34.424,31.214,36.111,114.2,28.724,48.941,52.224,58.482,54.718,0,29.914,13.193,26.624,9.7102,54.207,56.895,9.1205,25.776,39.865,1.2398e+05
20.941,58.94,49.683,53.193,35.733,38.215,34.96,63.734,37.672,29.393,46.053,38.695,15.736,60.125,19.072,12.168,15.584,61.044,15.591,63.674,28.376,14.98,47.607,43.91,45.56,22.043,21.059,109.64,28.889,15.89,68.431,7.8642,41.322,38.567,52.878,41.875,14.168,37.999,34.571,18.509,21,55.061,43.775,12.302,20.475,30.708,37.468,91.817,34.621,31.407,36.31,114.58,28.897,49.11,52.513,58.724,55.407,0,30.035,13.294,26.852,9.7963,54.835,57.086,9.2053,25.877,39.965,1.2484e+05
20.656,58.212,49.171,52.221,35.031,37.746,34.277,63.012,37.038,28.774,45.421,38.044,15.42,59.523,18.689,11.658,15.297,60.269,15.191,62.893,28.075,14.729,47.163,43.131,44.881,21.613,20.791,108.98,28.436,15.586,67.978,7.6692,40.818,38.115,52.123,41.631,13.967,37.181,34.257,18.223,20.535,54.48,37.994,12.086,20.221,30.416,36.945,90.507,34.079,30.875,35.697,113.6,28.574,48.681,51.846,58.097,53.966,0,29.721,13.066,26.311,9.5648,53.86,56.359,8.9413,25.6,39.381,1.2269e+05
20.646,58.06,49.252,52.304,34.995,37.738,34.109,63.358,37.065,28.727,45.213,38.057,15.438,59.393,18.68,11.651,15.271,60.269,15.115,62.954,28.094,14.725,47.131,43.148,44.864,21.599,20.827,109.04,28.497,15.61,68.071,7.66,40.773,37.988,52.333,41.665,13.97,37.499,34.228,18.2,20.341,54.552,41.979,12.052,20.244,30.427,37.058,90.349,34.116,30.923,35.726,113.44,28.587,48.715,51.851,58.028,54.151,0,29.709,13.047,26.261,9.5426,53.954,56.021,8.88,25.64,39.288,1.2316e+05
20.572,57.912,49.239,51.93,34.824,37.667,33.784,62.931,36.954,28.576,44.936,37.873,15.375,59.315,18.59,11.615,15.17,60.181,14.988,62.795,28.067,14.663,46.992,43.26,44.727,21.554,20.795,109.03,28.43,15.5,68.033,7.6145,40.785,37.798,52.136,41.606,13.867,37.342,34.19,18.152,20.152,54.496,41.564,11.993,20.163,30.323,36.931,89.954,33.953,30.755,35.624,113.25,28.541,48.728,51.68,57.881,53.671,0,29.6,13.055,26.045,9.5153,53.892,55.842,8.8047,25.534,39.149,1.2261e+05
20.687,58.437,49.524,52.346,35.125,37.988,34.015,63.493,37.3,28.846,45.607,38.403,15.514,59.807,18.84,11.921,15.335,60.658,15.126,63.445,28.242,14.784,47.351,43.548,45.303,21.822,20.963,109.51,28.617,15.701,68.45,7.727,41.103,37.996,52.539,41.933,14.011,37.875,34.513,18.356,20.283,54.894,45.555,12.056,20.374,30.633,37.229,90.862,34.249,31.024,35.905,113.93,28.755,49.014,52.005,58.35,54.512,0,29.801,13.151,26.415,9.622,54.34,56.142,8.9231,25.718,39.513,1.238e+05
20.961,59.377,50.135,53.222,35.635,38.543,34.584,64.906,37.942,29.395,46.531,39.294,15.784,60.869,19.194,12.421,15.596,61.552,15.481,64.359,28.596,15,47.86,44.42,45.991,22.274,21.223,110.48,29.051,16.003,69.376,7.8955,41.719,38.452,53.245,42.469,14.195,38.539,34.944,18.7,20.594,55.58,48.333,12.208,20.632,30.958,37.775,92.409,34.788,31.518,36.465,115.05,29.193,49.55,52.695,59.116,56.183,0,30.157,13.394,26.923,9.855,55.477,56.809,9.1818,26.024,40.259,1.2582e+05
21.173,60.326,50.573,54.027,36.076,39.064,35.053,65.723,38.526,29.897,47.651,40.228,16.001,61.881,19.503,12.803,15.852,62.305,15.8,65.242,28.943,15.194,48.368,45.026,46.637,22.74,21.423,111.41,29.39,16.312,70.341,8.0577,42.293,38.885,53.682,43.004,14.377,39.017,35.364,19.039,20.944,56.07,48.836,12.34,20.956,31.297,38.186,94.051,35.314,31.986,36.993,116.35,29.599,49.992,53.31,59.88,57.713,0,30.506,13.578,27.478,10.069,56.396,57.467,9.4107,26.3,40.908,1.2758e+05
