-0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,-0,77632,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,0,0,7275,-0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,14840,-0,-0,0,0,0,0,0,0,0,0,-0,-0,156.8,-0,93,-0,-0,0,0
-0,0,0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,80058,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,0,-0,18550,-0,-0,-0,-0,730,-0,-0,-0,-0,-0,-0,-0,-0,662.52,0,-0,-0,-0,0
-0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,67928,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,13095,-0,-0,0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,18550,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,331.26,93,-0,-0,-0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,72780,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,4365,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,22260,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,220.84,372,-0,-0,-0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,72780,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,25970,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,0,883.36,186,0,181.6,0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,0,0,-0,63076,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,10185,-0,-0,0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,25970,-0,-0,0,0,730,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,65502,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,4365,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,29680,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,331.26,0,117.23,0,0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,0,0,-0,53372,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,16005,-0,0,0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,29680,-0,-0,0,0,0,0,0,-0,0,-0,0,0,0,662.52,279,0,0,0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,0,0,-0,58224,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,7275,-0,0,0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,33390,-0,-0,0,0,730,0,0,-0,0,-0,0,91.39,0,0,186,0,0,104.11,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,60650,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1455,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,37100,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,91.39,-0,331.26,372,-0,-0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,50946,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,11640,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,37100,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,220.84,93,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,50946,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,7275,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,40810,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,91.39,-0,772.94,0,0,0,104.11,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,53372,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,44520,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,1987.6,0,117.23,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,43668,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,11640,-0,0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,44520,-0,-0,-0,-0,0,-0,-0,-0,0,-0,0,0,156.8,0,0,0,0,0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,0,0,-0,46094,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,4365,-0,0,0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,48230,-0,-0,0,0,730,0,0,-0,0,-0,-0,-0,156.8,331.26,93,-0,-0,-0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,33964,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,17460,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,48230,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,110.42,-0,234.46,-0,-0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,38816,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,8730,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,51940,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,182.78,-0,331.26,0,0,0,0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,0,0,-0,41242,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,2910,-0,0,0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,55650,-0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,93,0,0,104.11,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,29112,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,14550,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,55650,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,220.84,465,-0,-0,-0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,0,0,-0,33964,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,5820,-0,0,0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,59360,-0,-0,0,0,730,0,0,-0,0,-0,0,0,0,0,0,117.23,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,36390,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,63070,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,441.68,93,0,0,0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,-0,0,0,-0,0,0,0,0,-0,24260,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,-0,11640,-0,-0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,63070,-0,-0,0,0,730,0,0,-0,-0,-0,0,0,0,110.42,186,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,26686,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,5820,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,66780,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,331.26,279,-0,0,104.11,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,26686,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,70490,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,2539.7,279,-0,-0,-0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,16982,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,11640,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,70490,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,883.36,-0,-0,-0,-0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,0,0,-0,21834,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,2910,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,74200,-0,-0,0,0,730,0,0,-0,0,-0,-0,0,-0,220.84,0,-0,0,104.11,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,9704,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,16005,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,74200,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,91.39,-0,0,0,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,14556,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,7275,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,77910,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,255,0,0,0,0,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,16982,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,81620,-0,-0,-0,-0,730,-0,-0,-0,-0,-0,-0,-0,-0,662.52,0,-0,-0,-0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,4852,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,13095,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,81620,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,220.84,93,117.23,0,0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,0,0,-0,7278,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,7275,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,85330,-0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,117.23,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,9704,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,89040,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,883.36,372,-0,-0,-0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,0,0,-0,0,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,10185,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,89040,-0,-0,0,0,730,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,2426,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,4365,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,92750,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,365.56,-0,0,93,-0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,5820,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,0,92750,-0,-0,-0,-0,730,-0,-0,-0,0,-0,0,182.78,0,331.26,186,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,2910,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,96460,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,441.68,186,-0,-0,-0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,2847,0,0,-0,0,0,0,0,-0,0,-0,-0,0,0,-0,0,0,-0,0,0,-0,0,-0,-0,0,0,-0,0,-0,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,96460,-0,-0,0,0,-0,0,0,-0,0,-0,-0,182.78,-0,220.84,186,0,0,104.11,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,2847,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,96460,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,0,110.42,465,117.23,0,0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,0,0,-0,0,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,1455,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,96460,-0,-0,0,1925,0,0,0,-0,0,-0,0,0,156.8,0,0,0,0,0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,-0,0,0,-0,765,0,0,0,-0,0,-0,-0,0,0,0,0,0,-0,0,5646,-0,0,-0,-0,0,0,-0,0,-0,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,92750,-0,-0,0,-0,730,0,0,-0,0,-0,-0,0,0,0,0,0,0,104.11,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,765,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,0,0,0,-0,-0,0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,96460,-0,-0,0,1925,730,-0,-0,-0,-0,-0,0,0,0,0,0,117.23,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1530,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,96460,-0,-0,-0,1925,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,3060,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,92750,-0,-0,-0,3850,-0,-0,-0,-0,-0,-0,-0,0,-0,220.84,0,117.23,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,3060,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,89040,-0,-0,-0,7700,-0,-0,-0,-0,-0,-0,0,0,0,0,93,0,0,104.11,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,6885,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,89040,-0,-0,-0,3850,-0,-0,-0,-0,-0,-0,-0,-0,-0,220.84,-0,-0,-0,-0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,10710,0,0,0,-0,0,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,89040,-0,-0,0,0,0,0,0,-0,0,-0,0,0,156.8,0,93,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,765,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,74200,-0,-0,-0,25025,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,10710,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,85330,-0,-0,-0,3850,-0,-0,-0,-0,-0,-0,-0,0,-0,110.42,0,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,18360,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,81620,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,16065,0,0,0,-0,0,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,74200,-0,-0,0,9625,0,0,0,-0,0,-0,0,0,0,110.42,0,0,0,0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,23715,0,0,0,-0,0,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,74200,-0,-0,0,1925,0,0,0,-0,0,-0,0,0,156.8,0,0,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,23715,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,70490,-0,-0,-0,5775,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,21420,0,0,0,-0,0,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,63070,-0,-0,0,15400,0,0,0,-0,0,-0,0,0,0,110.42,-0,-0,0,-0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,29070,0,0,0,-0,0,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,63070,-0,-0,0,7700,0,0,0,-0,0,-0,0,-0,156.8,0,-0,-0,-0,-0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,29070,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,59360,-0,-0,-0,11550,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,26775,0,0,0,-0,0,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,51940,-0,-0,0,21175,0,0,0,-0,0,-0,0,0,-0,110.42,-0,-0,0,-0,0
-0,-0,0,-0,-0,-0,0,0,-0,-0,-0,0,0,0,-0,40545,0,0,0,-0,0,-0,-0,0,0,0,0,0,-0,0,0,0,0,-0,-0,0,0,-0,0,0,-0,0,-0,0,-0,0,0,0,-0,-0,-0,0,0,0,0,0,59360,-0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,93,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,45900,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,48230,-0,-0,-0,5775,-0,-0,-0,-0,-0,-0,-0,0,-0,0,93,0,0,0,0
