,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,109128.1744548356,109133.03911425627,109132.09706502475,109132.09706502475,109128.1744548356,109128.1744548356,124645.98360354967,109132.09706502475,109128.1744548356,109128.1744548356,130282.40239056636,110231.25241670356,109133.03911425627,109127.6744595844,109128.1744548356,109128.1744548356,119560.45161974539,115538.78392715323,109132.09706502475,109132.09706502475,109132.09706502475,109948.9554601495,109572.0897401703,111070.4934012298,109499.71011466303,113851.92972718416,109310.67328668862,119968.58038460727,110638.17365782152,113634.12851890223,112550.23743635791,109268.58298986068,109128.1744548356,110273.91326904614,110334.92769569048,123599.67498941475,115802.82105846604,111995.09828855976,110724.93059704297,117811.19488997855,130619.28418973765,110079.46162090545,109269.14514951268,117214.49810160832,110438.4556648338,121070.06742380126,126977.41975344217,112884.88904386552,118729.49697746996
1,8.109174273147e-06,0.000555152938749253,0.0005549259809581069,0.0005549259809581069,8.109174273147e-06,8.109174273147e-06,3.1578917165455294,0.0005549259809581069,8.109174273147e-06,8.109174273147e-06,4.072034523239882,0.04401702940386697,0.000555152938749253,8.03197165894e-06,8.109174273147e-06,8.109174273147e-06,2.127320015154695,0.26053542273608776,0.0005549259809581069,0.0005549259809581069,0.0005549259809581069,0.03668278173838549,0.022559908287307456,0.14819465765210116,0.022013417142891352,0.22387082077723977,0.019319385343186384,2.379890394794776,0.07147034470829167,0.21272413221231348,0.16234854668495813,0.007343146274758491,8.109174273147e-06,0.051354148006866884,0.05180491207662706,2.8889821027499334,0.8729189138766719,0.1565414892414826,0.08474195114921186,1.7179700443327657,51.6924453518764,0.038322719220126,0.007890001177821251,1.0156141484179004,0.06223366886713805,2.388840833809643,3.5992106272257463,0.16318944007437242,2.0419139576131338
